Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
350,Davon Reed\reedda01,SG,23,IND,3,0,6,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,0.0,,,115
351,Josh Richardson\richajo01,SG,25,MIA,19,19,663,9.8,22.4,.437,4.0,9.2,.433,5.8,13.3,.440,4.4,5.3,.836,1.2,4.3,5.4,4.4,1.5,0.9,2.8,4.6,28.0,,112,111
352,Malachi Richardson\richama01,SG,23,TOR,12,0,68,3.5,12.6,.278,2.8,10.5,.267,0.7,2.1,.333,1.4,2.1,.667,0.7,6.3,7.0,0.0,0.7,0.0,4.9,5.6,11.2,,64,110
353,Austin Rivers\riverau01,SG,26,WAS,20,0,444,5.5,13.5,.409,2.2,7.1,.313,3.3,6.4,.517,1.9,3.1,.621,0.8,4.0,4.9,3.3,1.2,0.8,2.7,5.0,15.2,,96,118
354,Duncan Robinson\robindu01,PF,24,MIA,4,0,29,3.3,9.9,.333,3.3,9.9,.333,0.0,0.0,,0.0,0.0,,0.0,8.2,8.2,0.0,1.6,0.0,0.0,1.6,9.9,,106,110
355,Glenn Robinson\robingl02,SF,25,DET,16,9,267,6.3,13.6,.467,1.8,5.2,.345,4.5,8.3,.543,3.8,4.3,.875,0.4,4.0,4.3,1.3,0.9,0.7,1.6,2.9,18.2,,114,111
356,Jerome Robinson\robinje01,SG,21,LAC,8,0,40,10.7,21.3,.500,5.9,10.7,.556,4.7,10.7,.444,0.0,0.0,,0.0,3.6,3.6,1.2,0.0,0.0,1.2,7.1,27.3,,118,116
357,Mitchell Robinson\robinmi01,C,20,NYK,19,12,330,5.9,9.1,.645,0.0,0.0,,5.9,9.1,.645,1.9,3.4,.565,5.7,5.1,10.8,1.2,2.2,5.3,1.0,8.4,13.6,,136,108
358,Rajon Rondo\rondora01,PG,32,LAL,11,2,278,6.7,14.7,.455,1.5,3.5,.429,5.2,11.2,.463,0.7,1.3,.500,1.7,6.7,8.4,11.9,2.2,0.0,4.2,4.2,15.6,,106,109
359,Derrick Rose\rosede01,PG,30,MIN,19,5,572,11.4,23.3,.491,2.7,5.8,.464,8.7,17.5,.500,5.0,5.8,.855,1.3,4.2,5.5,7.2,0.8,0.4,2.9,1.9,30.5,,118,117
360,Terrence Ross\rosste01,SG,27,ORL,21,0,522,10.3,22.4,.461,4.7,11.2,.425,5.6,11.2,.496,2.2,2.6,.857,0.4,5.2,5.6,3.3,1.8,0.9,3.0,4.5,27.6,,105,111
361,Terry Rozier\roziete01,PG,24,BOS,21,1,470,6.6,17.8,.370,2.8,7.9,.351,3.8,9.9,.385,1.8,2.5,.708,0.7,7.6,8.3,4.4,1.4,0.5,1.3,3.4,17.7,,100,105
362,Ricky Rubio\rubiori01,PG,28,UTA,21,21,616,6.9,18.0,.384,2.4,7.1,.333,4.6,10.9,.417,4.5,5.5,.814,0.6,4.9,5.6,10.8,2.6,0.4,5.0,5.3,20.6,,100,110
363,D'Angelo Russell\russeda01,PG,22,BRK,21,21,588,11.8,27.9,.423,4.2,11.4,.365,7.6,16.5,.462,3.2,4.2,.765,0.8,6.1,7.0,9.6,2.0,0.6,4.1,2.9,31.0,,107,112
364,Domantas Sabonis\sabondo01,C,22,IND,19,1,469,11.5,16.8,.681,0.4,0.5,.800,11.0,16.3,.677,5.4,7.4,.729,4.3,15.0,19.3,6.5,1.1,1.2,4.6,6.4,28.7,,126,102
365,Dario Saric\saricda01,PF,24,TOT,20,13,559,6.4,16.6,.383,2.5,8.3,.296,3.9,8.3,.469,3.4,3.6,.930,3.1,7.8,10.8,2.9,0.8,0.3,3.0,4.9,18.6,,101,112
365,Dario Saric\saricda01,PF,24,PHI,13,13,396,5.7,15.7,.364,2.5,8.3,.300,3.2,7.4,.435,3.2,3.6,.900,2.5,7.7,10.2,3.1,0.5,0.4,3.0,4.6,17.1,,98,112
365,Dario Saric\saricda01,PF,24,MIN,7,0,163,8.0,18.9,.422,2.4,8.3,.286,5.6,10.6,.528,3.8,3.8,1.000,4.4,8.0,12.4,2.4,1.8,0.3,2.9,5.6,22.1,,108,112
366,Tomas Satoransky\satorto01,SG,27,WAS,20,0,282,5.2,11.5,.449,1.2,3.3,.350,4.0,8.2,.490,4.2,4.3,.962,1.8,4.3,6.2,8.4,2.0,0.8,1.8,4.7,15.7,,127,116
367,Dennis Schroder\schrode01,PG,25,OKC,19,9,572,10.0,23.9,.417,2.4,6.6,.363,7.6,17.3,.438,4.8,5.6,.853,1.1,5.9,6.9,8.1,2.1,0.2,4.5,4.0,27.2,,104,106
368,Mike Scott\scottmi01,PF,30,LAC,19,0,290,6.2,13.2,.469,3.9,8.7,.453,2.3,4.6,.500,0.3,0.3,1.000,1.0,9.0,10.0,3.1,1.5,0.7,1.8,5.9,16.7,,116,108
369,Thabo Sefolosha\sefolth01,SF,34,UTA,8,0,77,1.9,6.9,.273,0.6,4.4,.143,1.3,2.5,.500,3.1,3.8,.833,1.3,12.6,13.8,2.5,2.5,0.6,3.1,5.0,7.5,,81,106
370,Wayne Selden\seldewa01,SG,24,MEM,19,0,308,6.9,16.4,.420,2.3,6.7,.341,4.6,9.7,.475,2.1,2.5,.867,1.1,2.9,4.1,3.4,1.1,0.7,2.8,5.1,18.2,,96,110
371,Collin Sexton\sextoco01,PG,20,CLE,19,9,536,9.8,21.8,.451,1.2,2.9,.419,8.6,18.9,.456,4.5,5.0,.889,1.2,4.1,5.3,4.4,0.7,0.3,3.9,4.2,25.3,,103,118
372,Landry Shamet\shamela01,SG,21,PHI,22,2,466,6.1,14.1,.432,4.1,10.6,.390,1.9,3.4,.559,1.9,2.2,.864,0.4,2.3,2.7,2.3,1.1,0.3,0.9,4.1,18.2,,119,114
373,Iman Shumpert\shumpim01,SG,28,SAC,17,15,434,6.2,14.2,.437,3.7,9.2,.402,2.5,5.1,.500,1.7,1.9,.889,0.5,5.4,5.9,3.1,2.2,0.5,1.1,4.9,17.8,,118,111
374,Pascal Siakam\siakapa01,PF,24,TOR,21,20,611,9.6,15.2,.631,0.9,2.8,.333,8.6,12.4,.698,3.7,4.7,.783,2.3,8.7,11.0,3.7,1.9,1.1,2.3,5.0,23.7,,130,105
375,Ben Simmons\simmobe01,PG,22,PHI,21,21,705,8.7,16.0,.544,0.0,0.0,,8.7,16.0,.544,4.4,7.3,.606,2.7,9.6,12.2,11.1,1.9,1.2,4.7,3.7,21.8,,112,107
376,Jonathon Simmons\simmojo02,SG,29,ORL,19,1,409,5.6,17.3,.322,1.1,4.9,.220,4.5,12.5,.362,4.3,5.2,.818,1.2,4.6,5.8,5.5,0.9,1.3,2.6,4.4,16.5,,90,113
377,Anfernee Simons\simonan01,SG,19,POR,5,0,34,7.0,21.1,.333,0.0,7.0,.000,7.0,14.1,.500,1.4,5.6,.250,0.0,7.0,7.0,1.4,0.0,0.0,4.2,1.4,15.5,,61,114
378,Marcus Smart\smartma01,SG,24,BOS,21,1,504,4.0,10.8,.375,2.0,6.4,.313,2.0,4.3,.467,2.9,3.7,.769,1.3,4.0,5.4,7.9,2.6,1.1,3.1,5.5,13.0,,107,104
379,Dennis Smith\smithde03,PG,21,DAL,16,16,447,9.3,20.9,.443,2.6,6.6,.393,6.7,14.3,.466,3.2,5.0,.652,1.1,3.6,4.6,6.7,1.8,0.6,5.4,4.8,24.3,,97,110
380,Ish Smith\smithis01,PG,30,DET,17,0,433,7.8,18.4,.424,2.3,7.1,.328,5.5,11.3,.485,0.7,1.0,.667,0.1,3.8,3.9,6.0,1.0,0.6,1.9,5.0,18.6,,105,111
381,J.R. Smith\smithjr01,SG,33,CLE,11,4,222,6.0,17.7,.342,2.7,8.7,.308,3.4,9.0,.375,1.8,2.2,.800,0.0,4.0,4.0,4.7,2.5,0.7,2.5,4.3,16.6,,93,114
382,Jason Smith\smithja02,C,32,WAS,10,1,111,5.5,13.6,.406,1.3,3.0,.429,4.2,10.6,.400,3.8,4.2,.900,4.7,9.3,14.0,4.2,0.4,2.1,2.5,8.1,16.1,,111,114
383,Tony Snell\snellto01,SG,27,MIL,20,0,315,6.3,13.1,.483,3.4,8.1,.418,2.9,5.0,.588,1.5,1.8,.833,0.7,4.1,4.9,2.4,1.0,0.6,0.9,3.1,17.5,,126,109
384,Ray Spalding\spaldra01,PF,21,DAL,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,117
385,Omari Spellman\spellom01,PF,21,ATL,18,8,335,5.9,15.0,.391,2.0,6.8,.300,3.8,8.2,.467,1.6,2.5,.667,4.5,7.2,11.7,2.9,1.5,1.5,1.5,4.0,15.4,,105,112
386,Nik Stauskas\stausni01,SG,25,POR,20,0,341,6.9,16.3,.422,3.4,8.8,.381,3.5,7.4,.472,2.2,2.4,.941,0.8,4.5,5.3,4.9,1.0,0.4,2.7,2.4,19.4,,111,113
387,Lance Stephenson\stephla01,SG,28,LAL,19,0,310,9.5,21.2,.447,3.2,8.3,.382,6.3,12.9,.488,2.3,2.7,.833,1.8,8.1,9.9,5.4,2.3,0.3,3.6,4.7,24.3,,105,108
388,Edmond Sumner\sumneed01,PG,23,IND,6,0,24,4.1,10.3,.400,2.1,4.1,.500,2.1,6.2,.333,0.0,4.1,.000,2.1,0.0,2.1,2.1,2.1,0.0,4.1,8.2,10.3,,72,110
389,Caleb Swanigan\swanica01,PF,21,POR,10,0,99,4.8,16.0,.303,0.5,1.9,.250,4.4,14.0,.310,1.9,2.4,.800,5.3,14.0,19.3,2.4,1.9,0.0,4.8,7.3,12.1,,77,105
390,Jayson Tatum\tatumja01,SF,20,BOS,21,21,670,8.9,19.9,.446,2.7,6.6,.407,6.2,13.4,.465,4.4,5.3,.836,2.1,7.9,10.0,3.0,1.6,0.9,2.4,3.6,24.8,,110,104
391,Jeff Teague\teaguje01,PG,30,MIN,15,15,474,6.5,16.1,.403,1.4,4.8,.298,5.1,11.4,.446,5.4,6.2,.869,0.3,3.3,3.6,11.4,1.7,0.6,3.4,3.2,19.8,,111,115
392,Garrett Temple\templga01,SG,32,MEM,19,19,618,5.7,12.8,.446,2.5,6.4,.397,3.2,6.4,.494,2.9,3.5,.837,0.6,4.7,5.3,1.9,1.7,0.5,1.8,4.7,16.9,,107,108
393,Milos Teodosic\teodomi01,PG,31,LAC,9,0,89,5.3,9.6,.556,3.2,6.9,.462,2.1,2.7,.800,1.6,2.1,.750,1.1,6.4,7.5,10.1,0.5,0.5,5.3,8.5,15.4,,115,112
394,Jared Terrell\terreja01,SG,23,MIN,1,0,21,2.3,18.3,.125,2.3,4.6,.500,0.0,13.7,.000,2.3,4.6,.500,0.0,2.3,2.3,2.3,4.6,2.3,4.6,4.6,9.1,,45,107
395,Daniel Theis\theisda01,C,26,BOS,11,0,123,9.8,16.1,.610,1.2,2.8,.429,8.7,13.4,.647,1.2,2.8,.429,4.7,7.5,12.2,2.4,0.4,1.6,3.5,11.8,22.0,,111,106
396,Khyri Thomas\thomakh01,SG,22,DET,2,0,11,4.4,17.5,.250,4.4,13.2,.333,0.0,4.4,.000,0.0,0.0,,0.0,4.4,4.4,4.4,0.0,0.0,4.4,4.4,13.2,,72,114
397,Lance Thomas\thomala01,PF,30,NYK,11,5,167,4.1,11.9,.341,1.4,4.9,.294,2.6,6.9,.375,2.9,3.2,.909,1.2,5.8,6.9,1.7,2.0,0.9,1.7,6.4,12.4,,97,113
398,Klay Thompson\thompkl01,SG,28,GSW,22,22,754,12.8,27.9,.457,4.0,11.4,.348,8.8,16.6,.531,2.6,3.4,.774,0.6,4.7,5.3,2.4,1.3,0.9,2.7,3.0,32.1,,103,113
399,Tristan Thompson\thomptr01,C,27,CLE,19,19,563,8.5,15.8,.536,0.0,0.0,,8.5,15.8,.536,2.1,3.6,.585,8.7,10.5,19.2,3.2,1.7,0.5,2.7,3.5,19.1,,117,113
400,Sindarius Thornwell\thornsi01,SG,24,LAC,6,0,44,1.1,4.3,.250,0.0,2.2,.000,1.1,2.2,.500,4.3,4.3,1.000,0.0,9.7,9.7,3.2,0.0,1.1,2.2,12.9,6.5,,96,110
401,Anthony Tolliver\tollian01,PF,33,MIN,15,0,267,4.5,10.4,.431,3.8,9.4,.404,0.7,1.1,.667,1.3,2.2,.583,1.3,5.8,7.0,2.0,1.1,1.4,1.8,5.2,14.0,,113,114
402,Karl-Anthony Towns\townska01,C,23,MIN,21,21,708,10.7,21.8,.489,2.6,6.5,.396,8.1,15.3,.529,5.8,6.5,.885,4.5,12.8,17.4,3.1,1.1,2.3,5.0,5.2,29.7,,110,108
403,Gary Trent\trentga02,SG,20,POR,2,0,13,14.7,33.2,.444,7.4,11.1,.667,7.4,22.1,.333,0.0,0.0,,0.0,11.1,11.1,0.0,0.0,0.0,3.7,0.0,36.8,,97,112
404,Allonzo Trier\trieral01,SG,23,NYK,21,3,498,8.1,16.4,.491,1.7,3.6,.459,6.4,12.8,.500,5.5,6.7,.826,1.4,4.6,5.9,3.3,1.1,1.0,3.7,3.5,23.3,,111,116
405,P.J. Tucker\tuckepj01,PF,33,HOU,19,19,687,3.9,9.0,.439,2.9,6.6,.433,1.1,2.4,.455,0.6,0.9,.667,1.8,6.8,8.6,1.6,1.8,0.6,1.5,4.4,11.3,,116,113
406,Evan Turner\turneev01,PG,30,POR,20,0,522,6.8,14.8,.460,0.4,2.4,.154,6.4,12.4,.519,1.9,2.8,.700,0.8,8.3,9.1,7.6,1.5,0.6,3.5,4.3,15.9,,101,109
407,Myles Turner\turnemy01,C,22,IND,19,19,507,8.4,17.4,.480,0.6,2.8,.207,7.8,14.6,.533,3.4,4.6,.745,2.2,7.6,9.8,2.9,0.9,4.8,3.2,5.1,20.7,,101,102
408,Ekpe Udoh\udohek01,C,31,UTA,15,0,73,4.0,4.6,.857,0.0,0.0,,4.0,4.6,.857,2.6,4.0,.667,1.3,7.3,8.6,2.6,0.7,4.6,3.3,6.6,10.6,,113,107
409,Tyler Ulis\ulisty01,PG,23,CHI,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,120
410,Jonas Valanciunas\valanjo01,C,26,TOR,21,9,414,12.2,21.6,.564,0.8,2.6,.304,11.4,18.9,.600,6.1,7.5,.815,4.8,13.8,18.6,2.9,1.3,2.1,3.4,6.8,31.2,,121,102
411,Fred VanVleet\vanvlfr01,PG,24,TOR,17,2,415,6.9,17.0,.405,2.5,7.8,.324,4.4,9.2,.475,1.9,2.7,.708,0.9,3.7,4.6,8.8,1.4,0.3,2.6,3.2,18.2,,109,110
412,Noah Vonleh\vonleno01,PF,23,NYK,21,14,529,5.4,11.2,.484,1.4,3.3,.417,4.0,7.9,.512,3.8,5.1,.750,3.8,12.2,16.1,3.4,1.3,1.9,2.3,4.9,16.0,,121,109
413,Nikola Vucevic\vucevni01,C,28,ORL,21,21,648,13.4,24.4,.549,1.7,4.4,.390,11.7,20.0,.584,4.2,4.9,.848,4.3,13.4,17.7,5.8,1.7,1.6,3.4,3.1,32.7,,118,105
414,Dwyane Wade\wadedw01,SG,37,MIA,12,0,303,10.9,23.5,.463,3.0,7.6,.396,7.9,15.9,.495,3.5,5.7,.611,2.5,4.9,7.4,5.7,0.9,1.1,5.0,4.1,28.2,,102,112
415,Moritz Wagner\wagnemo01,C,21,LAL,1,0,2,0.0,23.3,.000,0.0,23.3,.000,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,119
416,Kemba Walker\walkeke02,PG,28,CHO,20,20,701,12.7,28.4,.449,5.1,13.4,.385,7.6,15.0,.507,7.5,8.8,.859,0.5,5.3,5.9,8.9,1.6,0.5,3.5,2.2,38.2,,118,111
417,John Wall\walljo01,PG,28,WAS,20,20,705,10.6,23.3,.453,2.2,6.8,.327,8.4,16.6,.504,5.7,8.4,.675,0.7,3.9,4.7,11.0,2.4,1.6,4.9,3.2,29.0,,106,114
418,Tyrone Wallace\wallaty01,PG,24,LAC,12,0,82,8.7,19.7,.441,0.0,2.3,.000,8.7,17.3,.500,3.5,6.9,.500,0.6,5.2,5.8,1.7,1.2,0.0,1.7,5.8,20.8,,91,112
419,Taurean Waller-Prince\princta02,SF,24,ATL,17,16,488,8.2,20.0,.411,3.8,11.0,.347,4.4,9.0,.490,3.7,4.3,.870,0.5,6.2,6.6,3.8,1.9,0.4,4.3,4.7,24.1,,96,113
420,Brad Wanamaker\wanambr01,PG,29,BOS,5,0,31,7.8,17.2,.455,1.6,4.7,.333,6.2,12.5,.500,7.8,9.4,.833,0.0,4.7,4.7,6.2,1.6,0.0,6.2,1.6,25.0,,99,107
421,T.J. Warren\warretj01,SF,25,PHO,18,11,526,11.0,21.4,.513,2.8,6.2,.456,8.2,15.2,.536,3.9,4.5,.878,1.2,5.6,6.8,2.2,1.5,1.3,1.8,4.4,28.8,,116,114
422,Yuta Watanabe\watanyu01,SG,24,MEM,2,0,12,0.0,4.2,.000,0.0,4.2,.000,0.0,0.0,,8.4,8.4,1.000,0.0,16.8,16.8,0.0,0.0,4.2,4.2,0.0,8.4,,73,100
423,Thomas Welsh\welshth01,C,22,DEN,4,0,12,8.2,12.3,.667,4.1,8.2,.500,4.1,4.1,1.000,0.0,0.0,,0.0,12.3,12.3,8.2,0.0,0.0,4.1,4.1,20.5,,129,108
424,Russell Westbrook\westbru01,PG,30,OKC,11,11,364,13.0,28.3,.459,1.2,6.6,.176,11.8,21.7,.545,6.0,9.6,.622,1.6,11.9,13.5,13.2,3.0,0.3,5.8,4.9,33.1,,105,100
425,Derrick White\whitede01,PG,24,SAS,11,5,195,5.0,14.8,.339,1.3,4.5,.278,3.8,10.3,.366,2.8,3.5,.786,0.3,6.0,6.3,7.3,2.0,0.0,3.3,3.8,14.1,,90,111
426,Okaro White\whiteok01,F,26,WAS,1,0,3,0.0,15.7,.000,0.0,15.7,.000,0.0,0.0,,0.0,0.0,,15.7,15.7,31.4,0.0,0.0,0.0,0.0,0.0,0.0,,67,114
427,Hassan Whiteside\whiteha01,C,29,MIA,18,18,487,9.3,19.1,.487,0.2,1.2,.167,9.1,18.0,.508,4.7,8.7,.539,7.4,17.6,24.9,1.2,0.9,5.3,3.2,5.8,23.5,,105,99
428,Andrew Wiggins\wiggian01,SF,23,MIN,17,17,558,8.5,22.6,.378,2.8,7.7,.360,5.8,14.9,.387,2.5,3.3,.763,0.9,4.6,5.4,3.4,2.2,0.9,2.3,3.2,22.3,,95,113
429,Johnathan Williams\willijo04,C,23,LAL,6,0,85,6.0,10.4,.579,0.0,0.0,,6.0,10.4,.579,0.5,2.7,.200,6.0,5.5,11.5,2.2,0.5,1.6,1.1,10.4,12.6,,122,112
430,Kenrich Williams\willike04,SF,24,NOP,5,0,27,3.4,8.6,.400,1.7,3.4,.500,1.7,5.1,.333,0.0,0.0,,0.0,8.6,8.6,0.0,0.0,0.0,1.7,12.0,8.6,,82,117
431,Lou Williams\willilo02,SG,32,LAC,19,0,498,10.4,26.8,.387,2.2,7.0,.311,8.2,19.8,.413,9.3,9.9,.942,0.9,3.7,4.6,7.9,1.1,0.2,4.0,1.7,32.3,,106,113
432,Marvin Williams\willima02,PF,32,CHO,20,20,506,6.2,14.2,.433,2.9,8.6,.341,3.2,5.6,.576,1.0,1.7,.611,1.5,8.0,9.5,1.7,1.5,1.5,1.1,3.8,16.3,,109,109
433,Robert Williams\williro04,C,21,BOS,7,0,25,9.7,9.7,1.000,0.0,0.0,,9.7,9.7,1.000,1.9,3.9,.500,5.8,11.6,17.4,1.9,0.0,7.7,0.0,9.7,21.3,,195,97
434,Troy Williams\willitr02,SF,24,SAC,10,0,150,7.6,15.3,.500,3.1,7.6,.400,4.6,7.6,.600,1.5,2.1,.714,0.9,7.0,7.9,1.5,1.2,1.2,0.9,5.8,19.8,,119,111
435,Justise Winslow\winslju01,PF,22,MIA,15,9,413,5.4,15.7,.346,1.5,4.9,.310,3.9,10.9,.362,3.1,4.5,.692,2.1,7.2,9.3,6.2,1.6,0.6,3.2,4.2,15.5,,95,110
436,Christian Wood\woodch01,PF,23,MIL,5,0,29,11.2,22.4,.500,3.2,6.4,.500,8.0,16.0,.500,4.8,6.4,.750,4.8,14.4,19.2,3.2,0.0,0.0,3.2,3.2,30.4,,118,107
437,Delon Wright\wrighde01,PG,26,TOR,16,0,264,6.8,15.1,.452,2.2,5.4,.400,4.7,9.7,.481,2.3,2.3,1.000,2.2,4.3,6.5,4.1,1.6,1.1,2.5,2.9,18.2,,112,108
438,Guerschon Yabusele\yabusgu01,PF,23,BOS,11,0,42,5.8,18.4,.313,1.2,6.9,.167,4.6,11.5,.400,8.1,9.2,.875,4.6,6.9,11.5,3.5,2.3,1.2,1.2,8.1,20.7,,109,103
439,Thaddeus Young\youngth01,PF,30,IND,20,20,558,7.9,16.0,.492,0.3,1.9,.136,7.6,14.0,.541,1.1,2.6,.448,3.2,5.9,9.1,2.3,2.4,0.6,1.9,3.9,17.1,,101,105
440,Trae Young\youngtr01,PG,20,ATL,20,20,584,8.7,22.7,.383,2.2,9.1,.241,6.5,13.6,.477,5.0,6.0,.831,0.7,3.8,4.5,12.0,1.0,0.5,6.1,2.3,24.6,,96,117
441,Cody Zeller\zelleco01,C,26,CHO,20,20,487,7.4,12.8,.577,0.2,0.7,.286,7.2,12.1,.593,3.4,3.9,.850,3.6,7.4,11.0,4.1,1.4,1.4,2.2,6.4,18.3,,126,109
442,Ante Zizic\zizican01,C,22,CLE,15,0,123,8.1,14.2,.571,0.0,0.0,,8.1,14.2,.571,5.7,8.1,.700,6.1,10.9,17.0,2.0,0.4,0.4,5.7,7.3,21.8,,106,115
443,Ivica Zubac\zubaciv01,C,21,LAL,5,0,40,5.8,14.0,.417,0.0,0.0,,5.8,14.0,.417,4.7,4.7,1.000,10.5,11.6,22.1,2.3,1.2,1.2,3.5,14.0,16.3,,113,107
