,Tm,YEAR,GP,WINS,LOSSES,WIN_PCT,CONF_RANK,DIV_RANK,PO_WINS,PO_LOSSES,CONF_COUNT,DIV_COUNT,NBA_FINALS_APPEARANCE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,PF,STL,TOV,BLK,PTS,PTS_RANK
1117,SAC,2006,82,44,38,0.537,8,4,2,4,15.0,5,,2954,6500,0.45399999999999996,494,1408,0.35100000000000003,1704,2173,0.784,852,2473,3325,1825,1672,608,1199,299,8106,10
1118,SAC,2007,82,33,49,0.402,11,5,0,0,15.0,5,,2941,6532,0.45,530,1513,0.35,1891,2473,0.765,797,2396,3193,1665,1792,671,1194,265,8303,8
1119,SAC,2008,82,38,44,0.46299999999999997,11,4,0,0,15.0,5,,3043,6558,0.46399999999999997,510,1367,0.373,1812,2272,0.7979999999999999,829,2456,3285,1567,1839,651,1317,334,8408,8
1120,SAC,2009,82,17,65,0.207,15,5,0,0,15.0,5,,2990,6685,0.447,586,1594,0.368,1682,2107,0.7979999999999999,840,2366,3206,1619,1910,569,1266,349,8248,12
1121,SAC,2010,82,25,57,0.305,14,5,0,0,15.0,5,,3144,6895,0.456,482,1383,0.349,1430,1969,0.726,977,2518,3495,1679,1827,564,1226,366,8200,18
1122,SAC,2011,82,24,58,0.293,14,5,0,0,15.0,5,,3134,6979,0.449,428,1277,0.335,1455,1981,0.7340000000000001,1071,2526,3597,1675,1805,608,1324,391,8151,15
1123,SAC,2012,66,22,44,0.33299999999999996,14,5,0,0,15.0,5,,2490,5712,0.436,411,1301,0.316,1127,1532,0.736,882,1947,2829,1271,1287,561,952,323,6518,6
1124,SAC,2013,82,28,54,0.341,13,4,0,0,15.0,5,,3086,6904,0.447,610,1681,0.363,1437,1869,0.769,943,2385,3328,1708,1717,671,1199,342,8219,10
1125,SAC,2014,82,28,54,0.341,13,4,0,0,15.0,5,,3026,6766,0.447,491,1475,0.33299999999999996,1698,2237,0.759,990,2656,3646,1547,1849,587,1249,318,8241,17
1126,SAC,2015,82,29,53,0.354,13,4,0,0,15.0,5,,3010,6617,0.455,461,1350,0.341,1829,2400,0.762,895,2728,3623,1667,1696,550,1333,324,8310,14
1127,SAC,2016,82,33,49,0.402,10,3,0,0,15.0,5,,3283,7083,0.46399999999999997,660,1839,0.359,1514,2089,0.725,868,2760,3628,2009,1676,733,1326,368,8740,3
1128,SAC,2017,82,32,50,0.39,12,3,0,0,15.0,5,,3105,6734,0.461,737,1960,0.376,1483,1913,0.775,715,2652,3367,1844,1667,627,1201,324,8430,24
1129,SAC,2018,82,27,55,0.32899999999999996,12,4,0,0,15.0,5,,3179,7063,0.45,738,1967,0.375,1008,1371,0.735,776,2578,3354,1768,1639,643,1125,340,8104,30
1130,SAC,2019,41,20,21,0.488,10,4,0,0,15.0,5,,1791,3814,0.47,485,1245,0.39,647,917,0.706,432,1393,1825,1049,900,348,569,186,4714,7
1131,SAS,1977,82,44,38,0.537,4,3,0,2,11.0,6,,3711,0,0.0,0,0,0.0,0,2522,0.797,1110,2550,3660,2115,1966,857,1770,499,9432,1
1132,SAS,1978,82,52,30,0.634,2,1,2,4,11.0,6,,3794,0,0.0,0,0,0.0,0,2234,0.804,1030,2594,3624,2240,1871,797,1665,553,9385,2
1133,SAS,1979,82,48,34,0.585,2,1,7,7,11.0,6,,3927,0,0.0,0,0,0.0,0,2423,0.795,1096,2619,3715,2313,2071,829,1652,509,9780,1
1134,SAS,1980,82,41,41,0.5,4,2,1,2,11.0,6,,3856,0,0.0,52,0,0.0,0,2528,0.8009999999999999,1153,2515,3668,2326,2103,771,1589,333,9788,1
1135,SAS,1981,82,52,30,0.634,2,1,3,4,12.0,6,,3571,0,0.0,15,0,0.0,0,2668,0.769,1304,2582,3886,2048,2114,685,1533,643,9209,3
1136,SAS,1982,82,48,34,0.585,2,1,4,5,12.0,6,,3698,0,0.0,64,0,0.0,0,2335,0.7759999999999999,1253,2537,3790,2257,2217,600,1293,555,9272,3
1137,SAS,1983,82,53,29,0.6459999999999999,2,1,6,5,12.0,6,,3697,7340,0.504,94,308,0.305,1887,2468,0.765,1232,2599,3831,2261,2095,675,1504,469,9375,3
1138,SAS,1984,82,37,45,0.451,9,5,0,0,12.0,6,,3909,7721,0.506,79,263,0.3,1965,2604,0.755,1230,2528,3758,2361,2146,685,1447,491,9862,2
1139,SAS,1985,82,41,41,0.5,6,4,2,3,12.0,6,,3698,7202,0.513,55,202,0.272,1961,2571,0.763,1127,2470,3597,2316,2180,757,1542,443,9412,6
1140,SAS,1986,82,35,47,0.42700000000000005,8,6,0,3,12.0,6,,3596,7104,0.506,46,196,0.235,1882,2523,0.746,1069,2413,3482,2260,2115,800,1624,390,9120,10
1141,SAS,1987,82,28,54,0.341,11,6,0,0,12.0,6,,3532,7456,0.474,117,403,0.29,1701,2292,0.742,1285,2347,3632,2220,1930,786,1406,325,8882,14
1142,SAS,1988,82,31,51,0.37799999999999995,8,5,0,3,12.0,6,,3706,7559,0.49,133,412,0.32299999999999995,1769,2412,0.733,1184,2335,3519,2344,1991,739,1418,468,9314,4
1143,SAS,1989,82,21,61,0.256,11,5,0,0,13.0,6,,3469,7409,0.46799999999999997,63,293,0.215,1651,2367,0.698,1295,2181,3476,2037,2153,961,1712,423,8652,19
1144,SAS,1990,82,56,26,0.6829999999999999,2,1,6,4,14.0,7,,3388,6997,0.484,54,226,0.239,1888,2535,0.745,1163,2474,3637,2037,1854,799,1399,554,8718,17
1145,SAS,1991,82,55,27,0.6709999999999999,2,1,1,3,14.0,7,,3409,6988,0.488,81,297,0.273,1883,2459,0.7659999999999999,1131,2657,3788,2140,1896,670,1445,571,8782,9
1146,SAS,1992,82,47,35,0.573,5,2,0,3,13.0,6,,3377,7090,0.47600000000000003,118,404,0.292,1652,2246,0.736,1229,2552,3781,2010,1799,729,1308,608,8524,16
1147,SAS,1993,82,49,33,0.598,5,2,5,5,13.0,6,,3311,6762,0.49,236,692,0.341,1794,2346,0.765,919,2542,3461,2012,1844,582,1227,514,8652,12
1148,SAS,1994,82,55,27,0.6709999999999999,4,2,1,3,13.0,6,,3178,6688,0.475,249,714,0.349,1597,2151,0.742,1189,2597,3786,1896,1662,561,1198,450,8202,20
1149,SAS,1995,82,62,20,0.7559999999999999,1,1,9,6,13.0,6,,3236,6687,0.484,434,1158,0.375,1836,2487,0.738,1029,2661,3690,1919,1871,656,1246,456,8742,4
1150,SAS,1996,82,59,23,0.72,2,1,5,5,14.0,7,,3148,6602,0.47700000000000004,518,1320,0.392,1663,2261,0.736,937,2586,3523,2044,1820,645,1195,536,8477,6
1151,SAS,1997,82,20,62,0.244,13,6,0,0,14.0,7,,2827,6391,0.442,378,1180,0.32,1386,1929,0.7190000000000001,1101,2129,3230,1661,1764,646,1243,431,7418,27
1152,SAS,1998,82,56,26,0.6829999999999999,4,2,4,5,14.0,7,,2898,6187,0.46799999999999997,302,863,0.35,1489,2164,0.688,984,2638,3622,1839,1731,516,1318,568,7587,23
1153,SAS,1999,50,37,13,0.74,1,1,15,2,14.0,7,LEAGUE CHAMPION,1740,3812,0.456,172,521,0.33,988,1415,0.698,614,1584,2198,1101,1010,421,759,351,4640,13
1154,SAS,2000,82,53,29,0.6459999999999999,4,2,1,3,14.0,7,,2952,6393,0.462,330,882,0.374,1652,2214,0.746,927,2666,3593,1819,1716,614,1233,551,7886,21
1155,SAS,2001,82,58,24,0.7070000000000001,1,1,7,6,14.0,7,,2884,6262,0.461,445,1094,0.40700000000000003,1673,2340,0.715,902,2712,3614,1778,1551,568,1145,576,7886,12
1156,SAS,2002,82,58,24,0.7070000000000001,2,1,4,6,14.0,7,,2913,6363,0.45799999999999996,438,1211,0.36200000000000004,1668,2249,0.742,907,2566,3473,1643,1575,625,1180,537,7932,10
1157,SAS,2003,82,60,22,0.732,1,1,16,8,14.0,7,LEAGUE CHAMPION,2908,6297,0.462,449,1270,0.354,1591,2194,0.725,939,2556,3495,1636,1672,629,1295,529,7856,12
1158,SAS,2004,82,57,25,0.695,3,2,6,4,14.0,7,,2842,6434,0.442,408,1140,0.358,1409,2069,0.6809999999999999,1029,2669,3698,1676,1667,661,1203,537,7501,19
1159,SAS,2005,82,59,23,0.72,2,1,16,7,15.0,5,LEAGUE CHAMPION,2923,6450,0.45299999999999996,507,1395,0.363,1535,2120,0.7240000000000001,987,2489,3476,1771,1717,613,1126,543,7888,18
1160,SAS,2006,82,63,19,0.768,1,1,7,6,15.0,5,,2993,6342,0.47200000000000003,524,1362,0.385,1327,1891,0.7020000000000001,851,2548,3399,1717,1714,543,1126,467,7837,21
1161,SAS,2007,82,58,24,0.7070000000000001,3,2,16,4,15.0,5,LEAGUE CHAMPION,2999,6328,0.474,595,1561,0.381,1486,1980,0.7509999999999999,761,2577,3338,1814,1588,587,1137,417,8079,14
1162,SAS,2008,82,56,26,0.6829999999999999,3,2,9,8,15.0,5,,2938,6424,0.457,594,1610,0.369,1350,1774,0.7609999999999999,771,2612,3383,1718,1537,521,1035,337,7820,27
1163,SAS,2009,82,54,28,0.659,3,1,1,4,15.0,5,,3042,6534,0.466,625,1620,0.386,1249,1641,0.7609999999999999,728,2638,3366,1736,1546,474,963,329,7958,23
1164,SAS,2010,82,50,32,0.61,7,2,4,6,15.0,5,,3150,6659,0.473,554,1547,0.358,1458,1969,0.74,887,2621,3508,1829,1669,516,1116,381,8312,15
1165,SAS,2011,82,61,21,0.7440000000000001,1,1,2,4,15.0,5,,3148,6628,0.475,685,1727,0.397,1521,1984,0.767,829,2603,3432,1836,1556,602,1101,372,8502,6
1166,SAS,2012,66,50,16,0.758,1,1,10,4,15.0,5,,2611,5463,0.478,552,1405,0.39299999999999996,1067,1427,0.748,683,2153,2836,1528,1143,490,895,293,6841,2
1167,SAS,2013,82,58,24,0.7070000000000001,2,1,15,6,15.0,5,FINALS APPEARANCE,3210,6675,0.48100000000000004,663,1764,0.376,1365,1725,0.7909999999999999,666,2721,3387,2058,1427,695,1206,446,8448,4
1168,SAS,2014,82,62,20,0.7559999999999999,1,1,16,7,15.0,5,LEAGUE CHAMPION,3326,6844,0.486,698,1757,0.397,1289,1642,0.785,762,2786,3548,2064,1495,604,1180,420,8639,6
1169,SAS,2015,82,55,27,0.6709999999999999,6,3,3,4,15.0,5,,3208,6854,0.46799999999999997,677,1847,0.36700000000000005,1368,1754,0.78,806,2772,3578,2000,1564,657,1146,444,8461,7
1170,SAS,2016,82,67,15,0.8170000000000001,2,1,6,4,15.0,5,,3289,6797,0.484,570,1518,0.375,1342,1672,0.8029999999999999,770,2831,3601,2010,1433,677,1071,485,8490,10
1171,SAS,2017,82,61,21,0.7440000000000001,2,1,8,8,15.0,5,,3222,6864,0.469,753,1927,0.391,1440,1806,0.797,821,2777,3598,1954,1498,655,1101,484,8637,14
1172,SAS,2018,82,47,35,0.573,7,3,1,4,15.0,5,,3202,6999,0.457,696,1977,0.35200000000000004,1324,1715,0.772,849,2777,3626,1868,1408,628,1078,460,8424,27
1173,SAS,2019,42,24,18,0.5710000000000001,7,2,0,0,15.0,5,,1755,3679,0.47700000000000004,406,1022,0.397,758,924,0.82,394,1477,1871,1033,772,262,517,180,4674,11
1174,OKC,1968,82,23,59,0.28,0,5,0,0,,6,,3772,0,0.0,0,0,0.0,0,3042,0.7190000000000001,0,0,0,1998,2372,0,0,0,9732,3
1175,OKC,1969,82,30,52,0.366,0,6,0,0,,7,,3543,0,0.0,0,0,0.0,0,2979,0.7070000000000001,0,0,0,1927,2281,0,0,0,9191,7
1176,OKC,1970,82,36,46,0.439,0,5,0,0,,7,,3709,0,0.0,0,0,0.0,0,2851,0.7609999999999999,0,0,0,2214,2175,0,0,0,9589,8
1177,OKC,1971,82,38,44,0.46299999999999997,8,4,0,0,9.0,5,,3664,0,0.0,0,0,0.0,0,2790,0.753,0,0,0,2049,1917,0,0,0,9429,5
1178,OKC,1972,82,47,35,0.573,6,3,0,0,9.0,5,,3461,0,0.0,0,0,0.0,0,2659,0.765,0,0,0,1976,1738,0,0,0,8957,9
1179,OKC,1973,82,26,56,0.317,8,4,0,0,9.0,5,,3447,0,0.0,0,0,0.0,0,2080,0.772,0,0,0,1958,1877,0,0,0,8500,15
1180,OKC,1974,82,36,46,0.439,6,3,0,0,9.0,5,,3584,0,0.0,0,0,0.0,0,2095,0.767,1323,2706,4029,2106,2074,689,1622,294,8774,9
1181,OKC,1975,82,43,39,0.524,4,2,4,5,9.0,5,,3488,0,0.0,0,0,0.0,0,1970,0.7490000000000001,1142,2579,3721,1997,1977,837,1610,378,8451,9
1182,OKC,1976,82,43,39,0.524,3,2,2,4,9.0,5,,3542,0,0.0,0,0,0.0,0,2309,0.711,1217,2498,3715,1935,2133,866,1615,355,8726,5
1183,OKC,1977,82,40,42,0.488,7,4,0,0,11.0,5,,3439,0,0.0,0,0,0.0,0,2386,0.69,1355,2433,3788,1772,2198,932,1759,503,8524,18
1184,OKC,1978,82,47,35,0.573,4,3,13,9,11.0,5,FINALS APPEARANCE,3445,0,0.0,0,0,0.0,0,2352,0.7120000000000001,1456,2601,4057,1799,2008,782,1636,429,8565,18
1185,OKC,1979,82,52,30,0.634,1,1,12,5,11.0,6,LEAGUE CHAMPION,3504,0,0.0,0,0,0.0,0,2298,0.754,1310,2591,3901,1973,1914,690,1586,398,8740,19
1186,OKC,1980,82,56,26,0.6829999999999999,3,2,7,8,11.0,6,,3554,0,0.0,59,0,0.0,0,2253,0.768,1380,2550,3930,2043,1865,750,1496,428,8897,12
1187,OKC,1981,82,34,48,0.415,10,6,0,0,12.0,6,,3343,0,0.0,32,0,0.0,0,2376,0.763,1167,2434,3601,1945,1986,628,1524,438,8531,20
1188,OKC,1982,82,52,30,0.634,3,2,3,5,12.0,6,,3505,0,0.0,38,0,0.0,0,2362,0.74,1103,2544,3647,2103,2057,691,1351,460,8795,12
1189,OKC,1983,82,48,34,0.585,4,3,0,2,12.0,6,,3597,7277,0.494,29,138,0.21,1796,2459,0.73,1152,2569,3721,2278,1969,677,1533,437,9019,10
1190,OKC,1984,82,42,40,0.512,5,3,2,3,12.0,6,,3460,7083,0.488,27,140,0.193,1918,2460,0.78,1064,2332,3396,2233,1884,636,1360,350,8865,15
1191,OKC,1985,82,31,51,0.37799999999999995,9,4,0,0,12.0,6,,3277,6910,0.474,45,185,0.243,1777,2305,0.7709999999999999,1019,2287,3306,2185,1974,649,1493,343,8376,23
1192,OKC,1986,82,31,51,0.37799999999999995,11,5,0,0,12.0,6,,3335,7059,0.47200000000000003,79,300,0.263,1815,2331,0.779,1145,2256,3401,1977,2168,745,1435,296,8564,20
1193,OKC,1987,82,39,43,0.47600000000000003,7,4,7,7,12.0,6,,3593,7451,0.48200000000000004,191,571,0.335,1948,2571,0.758,1373,2395,3768,2184,2224,705,1509,450,9325,5
1194,OKC,1988,82,44,38,0.537,7,3,2,3,12.0,6,,3544,7443,0.47600000000000003,221,638,0.34600000000000003,1826,2442,0.748,1313,2314,3627,2146,2380,775,1376,447,9135,6
1195,OKC,1989,82,47,35,0.573,4,3,3,5,13.0,7,,3564,7478,0.47700000000000004,293,774,0.379,1775,2379,0.746,1397,2238,3635,2083,2027,864,1403,494,9196,7
1196,OKC,1990,82,41,41,0.5,8,4,0,0,14.0,7,,3466,7243,0.479,231,650,0.355,1606,2167,0.741,1323,2255,3578,1874,2064,701,1336,335,8769,14
1197,OKC,1991,82,41,41,0.5,8,5,2,3,14.0,7,,3500,7117,0.49200000000000005,136,427,0.319,1608,2143,0.75,1222,2173,3395,2042,1973,861,1404,380,8744,11
1198,OKC,1992,82,47,35,0.573,5,4,4,5,13.0,7,,3380,7128,0.474,205,647,0.317,1772,2263,0.7829999999999999,1282,2257,3539,1877,1952,775,1323,448,8737,10
1199,OKC,1993,82,55,27,0.6709999999999999,2,2,10,9,13.0,7,,3473,7140,0.486,218,610,0.35700000000000004,1720,2259,0.7609999999999999,1222,2254,3476,1906,1971,944,1267,409,8884,5
1200,OKC,1994,82,63,19,0.768,1,1,2,3,13.0,7,,3338,6901,0.484,242,722,0.335,1769,2374,0.745,1148,2233,3381,2112,1914,1053,1262,365,8687,5
1201,OKC,1995,82,57,25,0.695,4,2,1,3,13.0,7,,3310,6741,0.491,491,1305,0.376,1944,2564,0.758,1068,2337,3405,2115,2067,917,1295,392,9055,3
1202,OKC,1996,82,64,18,0.78,1,1,13,8,14.0,7,FINALS APPEARANCE,3074,6401,0.48,581,1596,0.364,1843,2424,0.76,954,2449,3403,1999,1967,882,1441,393,8572,2
1203,OKC,1997,82,57,25,0.695,2,1,6,6,14.0,7,,2995,6415,0.467,559,1583,0.353,1725,2295,0.752,1010,2271,3281,1931,1803,904,1231,388,8274,4
1204,OKC,1998,82,61,21,0.7440000000000001,2,1,4,6,14.0,7,,3052,6458,0.473,621,1569,0.396,1521,2109,0.721,931,2225,3156,1986,1812,804,1145,376,8246,4
1205,OKC,1999,50,25,25,0.5,8,5,0,0,14.0,7,,1756,3976,0.442,309,899,0.344,922,1354,0.6809999999999999,676,1422,2098,1087,1047,393,765,201,4743,4
1206,OKC,2000,82,45,37,0.5489999999999999,7,4,2,3,14.0,7,,3108,6946,0.447,546,1611,0.33899999999999997,1363,1960,0.695,1042,2483,3525,1878,1776,657,1152,345,8125,10
1207,OKC,2001,82,44,38,0.537,10,5,0,0,14.0,7,,3029,6649,0.456,466,1169,0.39899999999999997,1454,1986,0.732,999,2422,3421,1792,1733,657,1252,409,7978,8
1208,OKC,2002,82,45,37,0.5489999999999999,7,4,2,3,14.0,7,,3131,6681,0.469,489,1292,0.37799999999999995,1263,1672,0.755,968,2333,3301,1926,1732,698,1124,364,8014,6
1209,OKC,2003,82,40,42,0.488,10,5,0,0,14.0,7,,2887,6599,0.43700000000000006,456,1291,0.353,1325,1780,0.7440000000000001,963,2385,3348,1775,1712,679,1085,295,7555,23
1210,OKC,2004,82,37,45,0.451,12,5,0,0,14.0,7,,2939,6590,0.446,723,1936,0.373,1363,1782,0.765,907,2318,3225,1782,1784,661,1188,387,7964,6
1211,OKC,2005,82,52,30,0.634,4,1,6,5,15.0,5,,2882,6498,0.444,666,1824,0.365,1683,2131,0.79,1041,2311,3352,1487,1944,553,1113,338,8113,11
1212,OKC,2006,82,35,47,0.42700000000000005,11,3,0,0,15.0,5,,3077,6711,0.45899999999999996,605,1631,0.371,1652,2104,0.785,1013,2233,3246,1696,1933,622,1208,306,8411,2
1213,OKC,2007,82,31,51,0.37799999999999995,14,5,0,0,15.0,5,,3047,6628,0.46,525,1451,0.36200000000000004,1511,1911,0.7909999999999999,928,2322,3250,1695,1801,631,1268,301,8130,12
1214,OKC,2008,82,20,62,0.244,15,5,0,0,15.0,5,,3125,7032,0.444,313,939,0.33299999999999996,1436,1866,0.77,971,2688,3659,1748,1680,531,1310,400,7999,16
1215,OKC,2009,82,23,59,0.28,13,5,0,0,15.0,5,,2999,6716,0.447,328,949,0.34600000000000003,1626,2069,0.7859999999999999,999,2497,3496,1663,1655,608,1330,371,7952,24
1216,OKC,2010,82,50,32,0.61,8,4,2,4,15.0,5,,3063,6629,0.462,418,1229,0.34,1778,2210,0.805,960,2607,3567,1639,1743,654,1227,481,8322,14
1217,OKC,2011,82,55,27,0.6709999999999999,4,1,9,8,15.0,5,,3066,6609,0.46399999999999997,487,1403,0.34700000000000003,1977,2401,0.823,903,2604,3507,1672,1836,654,1156,487,8596,5
1218,OKC,2012,66,47,19,0.7120000000000001,2,1,13,7,15.0,5,FINALS APPEARANCE,2462,5229,0.47100000000000003,472,1317,0.358,1406,1744,0.8059999999999999,726,2157,2883,1224,1352,498,1079,539,6802,3
1219,OKC,2013,82,60,22,0.732,1,1,5,6,15.0,5,,3126,6504,0.48100000000000004,598,1588,0.377,1819,2196,0.828,854,2725,3579,1753,1654,679,1253,624,8669,3
1220,OKC,2014,82,59,23,0.72,2,1,10,9,15.0,5,,3194,6782,0.47100000000000003,664,1839,0.361,1653,2052,0.8059999999999999,887,2781,3668,1794,1858,678,1256,501,8705,5
1221,OKC,2015,82,45,37,0.5489999999999999,9,2,0,0,15.0,5,,3184,7119,0.447,632,1864,0.33899999999999997,1524,2020,0.754,1052,2844,3896,1681,1829,598,1205,454,8524,5
1222,OKC,2016,82,55,27,0.6709999999999999,3,1,11,7,15.0,5,,3372,7082,0.47600000000000003,678,1945,0.349,1616,2067,0.782,1071,2916,3987,1883,1691,603,1305,487,9038,2
1223,OKC,2017,82,47,35,0.573,6,2,1,4,15.0,5,,3237,7169,0.452,692,2116,0.327,1575,2113,0.745,1002,2821,3823,1721,1715,648,1230,408,8741,11
1224,OKC,2018,82,48,34,0.585,4,2,2,4,15.0,5,,3271,7221,0.45299999999999996,881,2491,0.354,1421,1985,0.716,1024,2671,3695,1750,1653,743,1147,412,8844,12
1225,OKC,2019,40,25,15,0.625,3,2,0,0,15.0,5,,1691,3717,0.455,386,1194,0.32299999999999995,700,993,0.705,504,1435,1939,890,904,411,590,220,4468,19
1226,TOR,1996,82,21,61,0.256,14,8,0,0,15.0,8,,3084,6598,0.467,414,1168,0.354,1412,1953,0.723,1071,2213,3284,1927,1987,745,1544,493,7994,21
1227,TOR,1997,82,30,52,0.366,12,8,0,0,15.0,8,,2897,6632,0.43700000000000006,589,1624,0.363,1446,2008,0.72,1135,2254,3389,1714,1883,722,1347,517,7829,18
1228,TOR,1998,82,16,66,0.195,15,8,0,0,15.0,8,,2965,6813,0.435,372,1086,0.34299999999999997,1479,2060,0.718,1187,2149,3336,1746,1851,769,1371,663,7781,17
1229,TOR,1999,50,23,27,0.46,10,6,0,0,15.0,8,,1660,3940,0.42100000000000004,226,662,0.341,1011,1330,0.76,712,1447,2159,1036,1139,439,799,321,4557,18
1230,TOR,2000,82,45,37,0.5489999999999999,6,3,0,3,15.0,8,,2980,6882,0.433,425,1171,0.363,1583,2068,0.765,1098,2449,3547,1947,1989,666,1137,544,7968,17
1231,TOR,2001,82,47,35,0.573,5,2,6,6,15.0,8,,3048,6972,0.43700000000000006,429,1164,0.369,1482,1984,0.747,1118,2529,3647,2004,1745,599,1080,519,8007,5
1232,TOR,2002,82,42,40,0.512,7,3,2,3,15.0,8,,2919,6727,0.434,387,1109,0.349,1269,1717,0.7390000000000001,1114,2336,3450,1779,1771,688,1174,454,7494,25
1233,TOR,2003,82,24,58,0.293,14,7,0,0,15.0,8,,2847,6664,0.42700000000000005,409,1193,0.34299999999999997,1350,1879,0.718,1023,2355,3378,1583,1761,609,1181,392,7453,27
1234,TOR,2004,82,33,49,0.402,10,6,0,0,15.0,8,,2654,6348,0.418,461,1294,0.35600000000000004,1237,1650,0.75,830,2419,3249,1574,1748,604,1164,402,7006,29
1235,TOR,2005,82,33,49,0.402,11,4,0,0,15.0,5,,2952,6656,0.444,648,1681,0.385,1626,2101,0.774,844,2444,3288,1670,1876,621,1087,317,8178,7
1236,TOR,2006,82,27,55,0.32899999999999996,12,4,0,0,15.0,5,,3013,6639,0.45399999999999996,608,1620,0.375,1653,2089,0.7909999999999999,864,2291,3155,1593,1965,529,1071,272,8287,4
1237,TOR,2007,82,47,35,0.573,3,1,2,4,15.0,5,,3032,6547,0.46299999999999997,531,1464,0.363,1562,1982,0.7879999999999999,755,2480,3235,1822,1672,581,1104,321,8157,11
1238,TOR,2008,82,41,41,0.5,6,2,1,4,15.0,5,,3148,6726,0.46799999999999997,572,1459,0.392,1347,1658,0.812,790,2496,3286,1953,1596,570,959,336,8215,13
1239,TOR,2009,82,33,49,0.402,13,4,0,0,15.0,5,,3054,6673,0.45799999999999996,479,1289,0.37200000000000005,1534,1861,0.8240000000000001,802,2513,3315,1835,1593,523,1098,390,8121,16
1240,TOR,2010,82,40,42,0.488,9,2,0,0,15.0,5,,3199,6631,0.48200000000000004,518,1397,0.371,1618,2118,0.764,806,2507,3313,1804,1819,469,1100,384,8534,5
1241,TOR,2011,82,22,60,0.268,14,5,0,0,15.0,5,,3144,6755,0.465,345,1091,0.316,1491,1976,0.755,963,2343,3306,1795,1807,581,1206,350,8124,17
1242,TOR,2012,66,23,43,0.348,11,4,0,0,15.0,5,,2268,5154,0.44,365,1075,0.34,1085,1410,0.77,697,2074,2771,1382,1532,429,1001,321,5986,28
1243,TOR,2013,82,34,48,0.415,10,5,0,0,15.0,5,,2979,6685,0.446,571,1665,0.34299999999999997,1442,1831,0.7879999999999999,871,2426,3297,1765,1836,595,1124,392,7971,16
1244,TOR,2014,82,48,34,0.585,3,1,3,4,15.0,5,,2992,6718,0.445,713,1917,0.37200000000000005,1608,2055,0.782,935,2552,3487,1737,1882,577,1159,343,8305,13
1245,TOR,2015,82,49,33,0.598,4,1,0,4,15.0,5,,3108,6829,0.455,726,2060,0.35200000000000004,1585,2014,0.787,881,2526,3407,1701,1712,615,1057,357,8527,4
1246,TOR,2016,82,56,26,0.6829999999999999,2,1,10,10,15.0,5,,3006,6669,0.451,708,1915,0.37,1702,2190,0.777,836,2724,3560,1536,1610,636,1073,449,8422,14
1247,TOR,2017,82,51,31,0.622,3,2,4,6,15.0,5,,3211,6918,0.46399999999999997,725,1996,0.363,1615,2028,0.7959999999999999,871,2676,3547,1517,1708,677,1041,400,8762,10
1248,TOR,2018,82,59,23,0.72,1,1,4,6,15.0,5,,3383,7169,0.47200000000000003,968,2705,0.358,1422,1790,0.794,800,2807,3607,1995,1783,626,1095,500,9156,4
1249,TOR,2019,43,31,12,0.721,2,1,0,0,15.0,5,,1815,3825,0.475,488,1418,0.344,748,930,0.804,427,1500,1927,1033,903,355,601,239,4866,2
1250,UTA,1975,82,23,59,0.28,9,5,0,0,9.0,5,,3301,0,0.0,0,0,0.0,0,2247,0.764,1144,2616,3760,1818,2222,725,1802,256,8319,10
1251,UTA,1976,82,38,44,0.46299999999999997,7,4,0,0,9.0,5,,3352,0,0.0,0,0,0.0,0,2415,0.758,1189,2779,3968,1765,2175,750,1659,343,8535,10
1252,UTA,1977,82,35,47,0.42700000000000005,8,5,0,0,11.0,6,,3443,0,0.0,0,0,0.0,0,2183,0.773,1249,2828,4077,1854,2099,613,1706,357,8574,16
1253,UTA,1978,82,39,43,0.47600000000000003,7,5,0,0,11.0,6,,3568,0,0.0,0,0,0.0,0,2331,0.725,1309,2907,4216,2079,1938,662,1694,514,8826,13
1254,UTA,1979,82,26,56,0.317,11,6,0,0,11.0,6,,3517,0,0.0,0,0,0.0,0,2409,0.767,1234,2676,3910,2079,1940,760,1764,559,8882,15
1255,UTA,1980,82,24,58,0.293,10,5,0,0,11.0,5,,3382,0,0.0,59,0,0.0,0,1943,0.809,967,2359,3326,2005,2006,656,1543,362,8394,22
1256,UTA,1981,82,28,54,0.341,11,5,0,0,12.0,6,,3332,0,0.0,42,0,0.0,0,2080,0.767,962,2325,3287,1948,2110,637,1423,386,8301,22
1257,UTA,1982,82,25,57,0.305,11,6,0,0,12.0,6,,3679,0,0.0,22,0,0.0,0,2282,0.7509999999999999,1147,2362,3509,1895,2196,700,1435,357,9094,7
1258,UTA,1983,82,30,52,0.366,9,5,0,0,12.0,6,,3525,7342,0.48,44,183,0.24,1844,2440,0.7559999999999999,1093,2550,3643,2176,2017,758,1683,595,8938,11
1259,UTA,1984,82,45,37,0.5489999999999999,2,1,5,6,12.0,6,,3606,7242,0.498,101,317,0.319,2115,2708,0.7809999999999999,1096,2522,3618,2230,1978,695,1510,604,9428,5
1260,UTA,1985,82,41,41,0.5,6,4,4,6,12.0,6,,3478,7302,0.47600000000000003,103,307,0.336,1878,2434,0.772,1081,2554,3635,2143,1961,712,1575,697,8937,14
1261,UTA,1986,82,42,40,0.512,5,4,1,3,12.0,6,,3453,7083,0.488,35,169,0.207,1930,2694,0.716,1068,2479,3547,2199,2038,717,1518,666,8871,18
